38, 2
57, 2
75, 2
93, 2
111, 2
130, 2
148, 2
166, 2
184, 2
203, 2
221, 2
239, 2
258, 2
276, 2
294, 2
312, 2
331, 3
349, 2
367, 2
385, 2
404, 2
422, 2
440, 2
459, 2
477, 2
495, 2
513, 2
532, 2
550, 1
568, 2
586, 2
605, 2
623, 2
641, 2
660, 2
678, 2
696, 2
714, 2
733, 2
751, 2
769, 2
787, 2
806, 2
824, 2
842, 2
861, 2
879, 2
897, 2
915, 2
934, 2
952, 2
970, 2
988, 78
1007, 149
1025, 223
1044, 223
1065, 223
1081, 223
1099, 223
1118, 223
1136, 223
1154, 223
1173, 223
1191, 223
1210, 223
1228, 223
1247, 223
1265, 223
1284, 223
1302, 223
1321, 223
1339, 223
1358, 223
1376, 223
1395, 223
1413, 223
1431, 223
1450, 223
1468, 223
1487, 223
1505, 223
1524, 223
1542, 223
1561, 223
1579, 223
1598, 223
1616, 223
1635, 223
1653, 223
1671, 223
1690, 223
1708, 223
1727, 223
1745, 223
1764, 223
1782, 223
1801, 223
1819, 223
1838, 223
1856, 223
1874, 223
1893, 223
1911, 223
1930, 223
1948, 223
1967, 223
1985, 223
2004, 223
2022, 223
2041, 223
2059, 223
2078, 223
2096, 223
2114, 223
2133, 223
2151, 223
2170, 223
2188, 223
2207, 223
2225, 222
2244, 222
2262, 222
2281, 222
2299, 222
2318, 222
2336, 222
2354, 222
2373, 222
2391, 223
2410, 223
2428, 223
2447, 223
2465, 223
2484, 223
2502, 223
2521, 223
2539, 223
2558, 223
2576, 223
2594, 223
2613, 223
2631, 223
2650, 223
2668, 223
2687, 223
2705, 223
2724, 223
2742, 223
2761, 223
2779, 223
2798, 223
2816, 223
2834, 223
2853, 223
2871, 223
2890, 223
2908, 223
2927, 223
2945, 223
2964, 223
2982, 223
3001, 223
3019, 223
3038, 223
3056, 223
3074, 223
3093, 223
3111, 223
3130, 223
3148, 223
3167, 223
3185, 223
3204, 223
3222, 223
3241, 223
3259, 223
3278, 223
3296, 223
3314, 223
3333, 224
3357, 224
3376, 224
3394, 223
3412, 223
3431, 223
3449, 223
3468, 223
3486, 223
3505, 223
3523, 223
3542, 223
3560, 223
3579, 223
3597, 223
3616, 223
3634, 223
3652, 223
3671, 223
3689, 223
3708, 223
